thumb_mcp, thumb_pip, thumb_hes, index_mcp, index_pip, middle_mcp, middle_pip,Label
191.75,188.75,175,155.75,162.25,181.5,166,0
190.5,187.5,175.25,158,162.75,182.25,164.25,0
191,190,176.5,157.25,162,180.5,165,0
190.75,188.25,174.75,155,163.25,181,165.75,0
190.5,188.5,176.75,157.25,163.25,181.75,165.5,0
190.25,189.75,175.75,157.25,163,181,165.25,0
191,188.5,175,156.25,163.25,181.25,166.25,0
191,188.5,175.75,156.25,164,181,165.5,0
191.5,187.75,175.75,155.5,162.25,181.5,166,0
190,189,176,157.75,162.75,180.5,163.75,0
191,188.25,174.75,155.5,162,181.75,166.5,0
189.75,187.5,175,157.25,163.75,181.75,164.5,0
191,188.25,176.25,157.5,162.25,181.75,167.5,0
191.5,189.5,175.5,157,163,181.25,167,0
191.25,188.25,175.5,156.75,162.75,181.5,164.75,0
190.5,188.25,175.5,156.75,162.75,181.5,165,0
190,188,176.25,157,162.75,181.5,165,0
192,189.25,175.75,156.25,163.25,181.25,166,0
190.5,187.5,175.25,156.75,163.5,181.75,164.5,0
191.25,189.5,176.5,155.75,161.75,180.5,165.75,0
190.75,189,175.5,156.5,163.25,181.25,165,0
191,189.5,175.5,155.25,163,181,164.75,0
190.25,189,175.5,155.5,162.25,181.75,165,0
190.75,189.25,176,156.75,163.5,181.5,165.75,0
190,188.75,175.25,157.75,162.75,180.75,165.75,0
191.75,188.75,175,157.25,164.5,181.5,164.75,0
190,189,176,157.5,164,180.75,164.75,0
191.75,188.75,175,156,163,181.25,166.25,0
190.5,187.5,176,156.75,162.75,180.75,164.75,0
192,188.75,176,156.25,162.25,181.75,166,0
190,188,175.5,156.5,163,181.75,164.75,0
190.75,188.75,175.5,156.25,163.25,180.75,165,0
190.5,188.75,175.25,156.5,162.75,181,165,0
189.5,188.25,175,156.5,163.25,180.75,165,0
191,188.5,176.25,156.25,162.25,181,165.75,0
191,187.75,175.5,156.75,163,180.5,165.25,0
190.5,189.5,175.5,156.75,163.25,181.25,165.5,0
191.5,188.75,175.5,156,164.5,182.25,164,0
190.5,189.5,176,156.75,163,180.75,164,0
190,188.75,175.5,155.75,163,181.5,165.5,0
190.5,188,175,156.75,163,182,164,0
189.5,189.25,176,157.25,162.75,181.5,166,0
190.75,189.25,175.5,156,162.25,181.75,165.5,0
190.25,188,175,156.5,164,181.5,165,0
191.5,189,176.25,156.25,162,181.25,165.25,0
190.25,188.5,174.75,157.75,163.25,181.25,164.75,0
191,189,174.5,156.25,162.5,180.75,165.5,0
191,188,175,157.25,163.25,181.25,165.75,0
191.5,189,175.5,156.75,162.25,180.5,166,0
191.5,188.5,176.25,156.75,162.75,181,165.75,0
190.5,188.25,174.5,157,163.5,181.5,165.5,0
189.75,188.5,175.25,156.5,163,181,164.5,0
190.75,188.25,175,157.25,162.25,181.75,166,0
190.5,189.25,176,157.5,162.5,181.25,165,0
190.5,187.75,175.25,155.75,163.5,181.75,165.75,0
190,188.75,175.75,157.5,164,181.5,164.5,0
190.25,188.5,175,155.75,162,181.75,165,0
190,188.5,174.75,156.75,161.75,181.5,165,0
190.5,188,175.25,156.25,162.75,181.25,164.75,0
190,189.25,175.75,157,162.75,180.5,165.75,0
190,188.75,175.25,156.5,163.5,181,165,0
189.5,189.25,175.25,157,162.25,181.75,165.25,0
189.75,188.5,174.75,156.5,163.5,181.5,164.25,0
189,188.5,175,156.75,162.25,181,164.25,0
191,189.25,174.75,156,162.5,181.5,165.5,0
190.25,189.5,176,156.5,162.5,182,165.25,0
190.25,188.5,174.5,156.5,164,180.75,165.25,0
190.5,189.5,175.25,155.25,162.5,181,165,0
190.75,188,173.75,157.25,162.5,180.75,164.75,0
190.5,188.75,175.5,155.75,162.75,181,164.25,0
189.75,187.75,176.5,157.5,163.25,181,163.75,0
191,190,175.5,156.25,162.5,181.25,165.25,0
190,186.5,174.75,156.75,163,181.5,166,0
190.75,189,175,157,163.25,180.75,164.5,0
189.5,188,175.75,157,163.5,180.75,165,0
190.75,189.25,175.25,156,161.25,180.75,165,0
189.5,187.75,175.5,157,163,182.5,165,0
191,188.5,175,156.5,162.75,181,166,0
190.5,189.25,176.25,156.75,163.25,181.25,165.25,0
191.25,189,175,156.5,163,181.25,164.75,0
189.75,187.5,176,157.25,162.75,181.5,164.75,0
190.75,188.5,175.25,156,160.75,180.75,165.75,0
190.5,188.75,174.75,157,162.25,180.75,165.25,0
190.5,189,174.25,157,162.25,182,164.75,0
189.5,188.75,176.25,157.5,163.25,181.25,164.25,0
190.25,188.5,175.5,156.75,162.25,181.25,165.25,0
190.5,189,175.25,156.25,162.25,180.75,164.5,0
191,188.75,174.25,156.25,164,182.5,165.5,0
189.25,188.5,176.25,157,163.75,180.75,163.5,0
190.25,187.75,175,156.25,161.75,181.25,165.5,0
189.5,188.5,176,156.75,163.5,181,164.75,0
190.25,187.5,174.75,157.5,163.5,181.5,166.75,0
191.25,189,174.25,156.5,162.5,179.75,165.75,0
191.25,188.25,174.25,156.75,162.75,182.25,164.75,0
190.5,189.25,175.5,157,162,181.25,165.5,0
189.25,187.75,175,157,164,180.75,164.5,0
191.5,189.25,175.5,157.25,162.25,180,166,0
190.75,187.75,175,156.75,162.25,181.25,165.25,0
190,188.25,175.25,155,163,181.25,165.5,0
190,188.5,175.75,156.5,163.25,181.5,164.75,0
190.75,188.25,175.25,156.25,162.5,180.5,166,0
190,187.75,175.25,157,164.5,181.5,165.25,0
191,188.75,175.75,156.5,162,181.75,165.5,0
189.5,188.5,176,156.75,163.75,181.75,163.75,0
191,188.75,175.75,157,162.5,181.5,164.25,0
189.5,187.5,175.25,156.5,163.25,180.75,165,0
190.75,188.75,175.25,155.5,162.75,181.25,166,0
190,189.25,175.5,156.25,163,180.75,164.25,0
190,188,175,156.5,163,182.75,166.25,0
191,190,177,157.5,162.5,180.75,163,0
191,188.75,174.25,156,163,182,165.75,0
190,187.5,175.25,157.5,164,181.25,164.25,0
190,188.75,175.25,156.5,163,181.75,165.75,0
191,188.75,175.75,157.25,163,181.5,165,0
191.25,188.75,175,156.25,163.5,181.5,165.75,0
190.75,188.25,175.75,157.75,162.5,180.75,164.75,0
188.75,188.75,174.25,157.25,163.25,180.75,165.5,0
190.75,189.75,175.5,156.75,162,181,166,0
190.75,188.25,175.25,157.25,163.75,182.5,165.75,0
189.75,189.25,176.75,158,162.75,180,164.75,0
191.5,189,174.25,156.5,162.75,181.75,166.25,0
190.5,188.5,174.75,157,163,181.5,165,0
190.25,188,175.75,157.25,162.75,182,165.25,0
191.25,188.25,175.75,157.5,162.5,180.75,165,0
190.25,187.75,175.25,156.75,162.5,181.75,166.25,0
191.5,188.75,174.75,157,163.5,182,165,0
189,188,176,157.5,164.25,182,164.25,0
191.5,190,175.25,155.75,161.75,180.5,166.75,0
189.75,188.5,174.5,157,162.75,181.5,166,0
190,188,175.75,156.5,163.75,181,164.75,0
190.5,189.25,176,156.75,159.75,180.75,164.75,0
191.25,188,174.75,157,163.25,182.5,166.25,0
189,188.5,175.25,157.5,163.25,182.25,165.5,0
190.5,188.25,176,156.5,163.5,181,165.25,0
189,189.25,175.75,156.25,162,181,165.75,0
191.5,188.25,174.5,156.75,163.25,182.75,166.75,0
188.5,189,176,157.25,164,181,164.5,0
191,189.75,175.25,156.75,162,181.5,165.5,0
191,188.5,174.75,156.75,163.5,182,165.25,0
189.5,187.5,176,158.25,163.25,182,165,0
191,189,176.5,157.25,163.5,181.75,166.25,0
190.75,188.5,174.5,155.25,162.5,181.25,164.75,0
190.75,188.25,175,156.75,164,182.5,166.25,0
186.5,188.75,176.25,158.25,164.5,182,165.5,0
191.25,190.5,175.5,157,162,181,166,0
191.25,187.75,174.25,157.25,163.75,182.5,165.75,0
189,188.25,175.75,157.75,163.25,182,164.75,0
190.75,189.5,175.25,157,162.75,181.5,166.25,0
190.75,186.75,175,156,163.25,182.25,165.5,0
189,189,175.5,156.75,163.75,182.25,165.5,0
191,188.75,175,156.25,163.5,181,166,0
190.5,189.5,176.25,157,162.75,181,166.25,0
192,188,174.5,157,163,182.75,166.5,0
190,188.75,176.25,159.25,163.75,181,164,0
191.75,190,176,155.5,162.75,181,166.5,0
191.25,188.5,175,157.75,163.25,183.25,165.75,0
190.75,188,176,158,163.25,182.5,165.5,0
190.75,189.5,175.5,158,161.25,181.75,166.25,0
190.25,189.75,173.75,156,162.5,182.5,165.5,0
191,188.75,175.75,156.5,163.5,181.75,164.25,0
190,187.75,175.5,157.25,163.75,182.25,165.5,0
191,189.5,176.75,157.75,162.75,180,165.5,0
191,188.75,174,156.75,162.75,183.25,166,0
190.5,188.75,176.25,158.25,164,182,163.5,0
190.75,189.5,175.25,157,161.5,182,165.25,0
190.5,189,175.25,156.5,164.75,182.25,165.25,0
190.25,189,175.5,156.75,162.75,181.75,165.25,0
190.25,189.25,175.25,158.25,163.25,181.75,165.25,0
190,189.75,176,157.25,163.5,180.75,164.75,0
191.5,189,175,157.25,164,181.75,166.5,0
190.25,188.75,175,158,165,181.75,165.5,0
191.5,189.75,175.5,156.25,162.75,181,165.75,0
190,189.25,176,157.5,163.25,182.75,166,0
191.5,188.5,175.25,158,164,182,165.75,0
190.5,189,175.5,157.25,163.25,182.25,165,0
190.5,188.25,175.5,158.25,163.25,182,166.5,0
191.5,188.5,174.75,156.5,163.5,181.5,165,0
190.25,189,175.25,157.25,163.5,181.5,165.75,0
190.25,190,176,157.25,163.5,181.5,166,0
190.25,188.5,174.75,156.25,162.25,182.75,165.5,0
189.75,188.75,175.5,157.25,161.25,181.25,165.5,0
190,188.75,175,156.75,164,181.75,165,0
190,189,175.5,157.5,163,181.5,164.75,0
191.25,188.75,175,157.5,163.5,182.5,165.25,0
190.25,188.5,175.25,157.25,162.75,181.75,165,0
191,188.5,175,157,163.75,181.25,164.75,0
191.25,190,175,157,163.25,182,165.75,0
190.5,188,175,157.75,164,181.75,165.5,0
190.25,189.5,175.25,157.25,163.5,181.75,166.25,0
190.5,187.75,175.5,157.25,164,182.75,165.5,0
191.5,189.5,175.5,157,163.25,181.5,166,0
190.5,189.5,175,157.5,163.75,181.75,165,0
190.75,188.25,174.75,157.75,163.5,181.5,165.5,0
191,189,175.5,157.25,163.75,181.75,165.25,0
191,188.25,175.25,157,164.25,181.75,166,0
191,188,175.25,157.5,163,181.25,165.75,0
190.25,189,175.25,157,163,182.75,166.75,0
190.75,188.25,175.5,157.75,162.5,181.25,165.5,0
190.5,188.5,174.75,157,163,182.25,166,0
189.5,188.75,176,157.75,163,181.5,166,0
189,189.5,175.75,156.25,162.75,182,164.75,0
190.25,188.25,175.75,156.75,162.75,181,163.5,0
190.5,188.25,175.25,157,163.75,182.25,166.25,0
190.75,190,175.75,157,163.25,181.5,165.25,0
190.75,188.75,176.25,157.25,163.25,182,165.5,0
188.75,189.5,175,155.75,163,181.5,165.5,0
189.5,188,174.75,156.5,163.75,182.25,166,0
190.5,188.5,174.75,156.5,163.25,181.25,165,0
190.25,189.5,175.5,157.5,164,182,166,0
191.5,189.25,174.75,157,163.25,181.5,165.25,0
190.25,188.75,175.25,157.75,163.5,181.5,165,0
191.25,188.5,175.25,157.25,161.25,182,165.25,0
190,188.25,174.75,157.5,163,181.5,165,0
191.5,189.5,175,156.75,163.25,182.5,164.75,0
190,188.75,176,157.25,163.75,181.25,163.5,0
192,189.5,176.5,156.25,162,181.5,164.25,0
190.25,188.75,174.75,157,162,181.75,166,0
190.25,187.25,174,156,162.75,181.25,166,0
189.75,187.75,175.25,157.25,164,180.75,166,0
190.75,188.25,175.25,156.25,161.5,182,164.25,0
188.25,188.25,175.75,157.75,163.5,181.75,165.75,0
190.25,187.75,174.5,156.5,163.75,182.5,165.25,0
190,189.25,176,158.25,162.75,180.25,164,0
191.5,189.75,174.5,156.75,163.25,180.75,165.25,0
190,187.75,175.25,157.25,164,181.5,163.75,0
190,187.25,174.5,156.5,163.75,181.25,164.75,0
190.5,189.25,176,157.5,162.25,181.25,165,0
191.25,188.25,174.25,157.25,163.75,182,165,0
190,187.75,175.25,157,163.25,182.25,165.5,0
190,187.25,174.75,157.5,163.25,181.75,165.25,0
190.75,189.75,177.75,156.75,162,181,165.25,0
190.25,187.75,174,157.5,163.25,182.75,166.25,0
190,188.75,174.75,158,164.75,181,164.75,0
189.25,189.25,175.25,156.5,162.75,181.25,164.5,0
191.5,189.75,175.25,156,162.5,180.25,165.25,0
190,187.25,174.5,156.75,163.5,182,164.25,0
189.25,188.25,175,157,163.25,180.75,165,0
190,189,175.5,157.5,163.75,181.75,166.25,0
190.75,188.75,175,156.75,161.75,181.25,166.5,0
190.25,187.5,174.25,157,165,182.75,165,0
190.5,189.5,175.5,158.25,163,180.75,165.5,0
190.25,188.75,174.25,156.75,163.5,180.75,165.5,0
190.75,189.25,174.75,156,162.75,182.5,166.25,0
188.75,188.5,175.75,158,164,181.5,165.5,0
191.5,188.75,175.5,156.5,163.5,181.5,166.5,0
190.5,189,174.75,156.75,163.25,180.75,165,0
191.5,188.5,173.5,157,163.5,182,166,0
188,188,175,157.5,163.75,181,164.25,0
190.75,190,175,156,163,181,166.25,0
190.5,188.75,174.75,157.5,163.25,180.75,165.25,0
190.75,188.25,174.75,157.25,163,182,165,0
189.75,189.5,175.5,157.5,162.25,180.25,163.25,0
190.5,188.75,174,156.25,162.75,182.75,165.5,0
190,188.75,175.5,157.75,163.5,181.5,164,0
190.5,187.5,174,157,163.25,182.25,166.25,0
189.75,189,176,158.5,163.25,181,163.75,0
190.5,188.5,174.25,156.5,163.25,182.25,166.25,0
190.5,187.25,174.75,157,163,181.5,165.25,0
190.25,188.75,175,157.5,163.5,181.5,163.75,0
191.5,189.5,175.25,157,162.5,181.25,167,0
190.25,188.25,173.75,157.5,164,182.5,165.75,0
190,188.75,175.5,157.25,162.5,181,166,0
191.5,187.5,175,156.75,163.5,182,166,0
191,188.75,175.75,158,163.75,182.25,164.5,0
190,188.75,174.75,156.75,163.75,181.75,165,0
189.75,189.75,175.5,156.25,163.25,182,165.25,0
190,188.25,175.25,156.5,163.75,182.5,165.25,0
190.75,189.25,175,156.75,163.25,181.75,166.5,0
190.25,188.5,175.5,158,163,181,166,0
191,189.25,174.75,156.5,163,183,165.75,0
189.25,187.5,175.25,158.5,164,182,164.75,0
190.5,190,176,156.75,163,181.25,165.75,0
190.75,188.75,175.5,156.5,164,182.25,165.5,0
190.25,188,174.75,157.75,163.75,182,165.75,0
190.75,190,176,158,163.75,181,165.25,0
190.25,188.5,174.75,157.75,162.25,181.75,166,0
190.75,188.75,176,157.25,163.25,182.5,165.75,0
189.5,188.25,174.5,156.75,163,182,166.5,0
190.5,190.25,176.25,158.5,164,181,165,0
191.5,189.5,174.75,157,163,182.75,166,0
190,188.25,175.5,157.75,164.25,182.5,165.75,0
190.75,189.75,176,157.25,163,181.75,166,0
191.25,189.25,175.5,156,162.75,181.75,166.5,0
190.75,188.5,175,157,164,182.5,166.75,0
189.5,189.5,175,157.75,164,182,165,0
191,189,176.25,158,164.25,181,164.5,0
191.25,190,175.25,156.25,163.5,182.75,166.25,0
189.5,187,175,158.25,165,183,166,0
190.5,190,176.25,158.25,163,180.75,164.25,0
191.25,189,174.5,156,163,182,166.25,0
190.25,188,176,155.75,165.75,181.75,165.75,0
189,188.5,175.5,158.25,163.75,181.75,164.25,0
191.5,189,175.75,157.75,163.75,183,167.5,0
191.5,189.5,175.75,156.5,163.75,181.25,165.75,0
190,188,175,157.75,164.25,182.75,165.75,0
190.5,189.5,176.5,158.25,162.75,180.5,165.25,0
192,190.25,175,155.75,162.75,181.75,167.25,0
189.75,187.5,175,158.25,163.25,182.25,165.5,0
190,189.75,177.25,158.25,163.5,181,164.5,0
191,188.75,175.75,157,163,182.25,166.75,0
191,188.75,174.25,157.75,163,182.75,165.5,0
190.25,188.75,176,158,163.75,182.25,165.75,0
190,189.5,176.25,157.75,163.5,181.5,165.75,0
191.75,190.5,175.5,156.75,163.5,182.75,165.25,0
190,188.5,175.25,158.5,165.25,183,165.5,0
190,189.5,176.5,158,164,181.25,164.5,0
191.25,189.5,175.75,156.25,164.25,182.75,166.75,0
191,188,174.5,157.25,164,182.5,165,0
190.25,189.5,176,158,162.75,181.75,165.5,0
191.25,189.5,176.25,157.75,163,182,166.25,0
191.5,189,174.5,157.75,162.25,182.5,166.25,0
191.25,189,175,157.75,164.75,182.5,166.25,0
189,189,176,158,163.5,180.75,164.25,0
192.25,190.25,175.25,157,162.5,183.25,167,0
189.5,187.75,175,158.25,164,182.75,165.25,0
191,189.5,175.75,158.5,163,182,164.25,0
190.75,188.5,175.75,157.75,164.25,182.25,166,0
190.5,189.5,174.75,157.75,163.75,182.5,165.5,0
190.75,188.75,176.75,158,164,182,166,0
190.75,189.25,176,156.75,163,182.5,166.25,0
190.75,190.25,176,157.5,163.25,182.75,166.25,0
190.75,188.5,175.75,157.75,163.75,183,165.5,0
190,190,175.75,158,162.75,180.5,164,0
191.5,189.5,175.25,156.75,164,183,164.75,0
190.75,189.5,175.25,158,163.25,182.25,164.25,0
190.75,189,176.25,158.5,164.25,182.25,165.75,0
191,189.75,175.5,158.25,163.5,182,168.25,0
191.25,189.75,175,157.75,163.5,182.25,165.5,0
191,188.5,175,157.75,163.75,183,165.75,0
189.5,188.75,174.75,158.25,163.5,181.5,165.25,0
191.25,189.25,175.5,157.25,163.5,182.25,166.75,0
192,214,181,206.25,216.5,207,159,1
192.25,214.75,181,205.75,216.25,207.25,160,1
190,212,181.5,206,215.75,207.5,158.25,1
193.25,214.5,181.5,205.5,214.75,208.25,158.75,1
191.5,214,180.75,206.25,216,208,159.25,1
192.25,214.75,181.75,206.25,214.5,207.25,158.75,1
193.5,214.75,180.5,206.5,215.75,207.5,159.75,1
191.5,214.25,181.75,206.25,215.25,207.75,159,1
192.25,214.5,181.5,206.25,214,207,159.25,1
192,213.75,179.75,206.5,216,208.25,160,1
191.5,214,181.5,206,214.5,207.5,159.25,1
193,214,181,206.5,216.75,209,160.25,1
191.75,212.75,182,206.5,214.75,207.25,157.75,1
193.75,214.25,181.5,206,216.25,208.5,159.25,1
192,214.5,181,205.75,216,208,159,1
192,213.75,181,205.75,214.75,207.5,158.75,1
193,213.25,181.25,207.25,215,208.75,158.75,1
192.75,215,182.5,207.5,216,207.75,158.5,1
193.5,214.5,180.25,206.25,215.5,208.75,160,1
191,214.5,181.75,206.5,216.5,207.5,158,1
192.5,213.75,181.5,206.25,214.5,207.25,159.5,1
192,213.25,181,206.5,215.5,207.5,159,1
192.25,213.75,181.5,205.5,216,207.75,159.25,1
192.25,213,180.75,205.5,215.75,207.5,159,1
192.25,214,180.25,206,215.5,207.25,158.25,1
192.75,214.25,181.25,205,215.25,207.5,159.25,1
190.75,212.75,181,205.75,215.25,208.5,159,1
191.75,215.25,181,205.5,215.25,208,159,1
192.25,214,180.75,204,215.5,208.5,159.25,1
191.5,214.25,181.5,206,216.25,208,158.5,1
192.25,214,181.25,203.75,215.75,207.5,157.75,1
191.5,214.5,180.5,204.75,215.25,207.75,158.75,1
192.25,214.25,181.25,204.75,215.75,207.25,159,1
192,213.75,181,204.25,216,208.5,158.75,1
192.75,215,182.75,205.75,215.5,207.25,158.75,1
191.75,213.25,180,203.5,214.75,208,158.5,1
191,213.75,181,206,217.25,208.25,158.5,1
192.25,214.75,181.75,205.5,214.5,207.25,160,1
191.75,214,181.5,205.5,214.5,208,158.25,1
192,214,181,204.75,214.75,207.5,159.25,1
190,213.5,181,204.75,215.75,208.25,159,1
192.5,214.5,181.25,205.75,214.25,207.75,157.25,1
191.5,215,181,204.75,215.25,208,158.75,1
190.5,213.25,180.25,205,215.5,208.25,157.75,1
191.5,214.25,181.25,205,214.25,206.75,158.25,1
191.5,213.75,181,205.25,216.75,209,157.25,1
191,213.25,182.25,205.25,215,208,157.75,1
191.5,213.75,181.25,205,215.75,208,158.75,1
191.25,214.5,182.25,205.75,215,207.25,157.25,1
191.75,212.5,182.25,204.5,214.75,207,159,1
191.25,213.5,181,205,215.5,208.25,158.25,1
191.25,213.75,181,205.75,215.75,207.25,157.25,1
192.75,215.75,180.75,204.5,216.25,207.75,159,1
191,213.75,180.75,206.25,216,208.75,158.25,1
192.25,214,181,206,215.5,207.25,158.75,1
191,213.5,181.5,205.5,216,207.5,157.75,1
192.5,213.25,180.75,204.25,214.5,207,159.5,1
191.5,213,180.25,206.75,215.75,208,158.25,1
191.25,212.75,181.5,206.25,214.25,207.75,158.25,1
191.25,214.5,180.5,205,215.5,207.5,159.25,1
191.5,212.25,179.5,204.75,214.5,208,158.5,1
191.25,214,181.75,206.5,214.5,206.75,159,1
192.5,214,181.5,204.5,215,208.75,159,1
191.5,213.75,180.5,206,214.75,207.25,159,1
191,213.75,180.25,204.75,215.5,208.75,158.75,1
190.5,214,181,205.25,215,207.25,157.5,1
192,214,180.75,204.75,215,207.75,158.5,1
191.75,212.75,181.25,205.75,214.5,208.25,159.5,1
190,213.5,179.5,206,216.25,207.5,158,1
191.25,215,181.75,205.5,214.25,207.25,158.5,1
192,213.75,180,205.5,215.75,207.5,158.75,1
191.25,214,181,205,214.5,208,158.25,1
191.5,213.75,180.25,206,215.5,207.25,159.5,1
191.25,215.5,181.5,204.5,214.75,206.25,159,1
191.75,212.5,180,204.75,215,207.5,158.25,1
191,213.75,180.5,205.25,215,207.25,159.25,1
191,213.5,182.25,206,214.25,207.5,158.75,1
192.25,214.25,180.5,203.5,214.25,208.25,159.25,1
191.25,213.25,181.25,205.75,216.5,208,158.75,1
191.25,213.75,181,204.25,214.5,208,158.25,1
190.25,212.75,181.5,205,215.75,207.75,158.5,1
193,214,180.5,204.25,214.25,208.5,159.75,1
191.75,213.5,179.25,204.75,215.5,208.25,158.5,1
191.25,213.75,180.75,204.5,215,207.25,158.75,1
191.5,214,182,204.75,214.25,207.75,158,1
191.75,213.25,180.25,204,215.5,208.25,159.25,1
191.5,213.25,180.75,205,215,207.5,157,1
192.5,214,180.25,204.5,216,208,159,1
191,213.25,181.5,205,214,207.5,157,1
192.75,213.75,180.25,205,215.5,208.75,159.5,1
191.5,213.75,181.25,204.75,214.5,207.75,159,1
192.25,213.75,180.75,205.25,215.25,208.25,158.25,1
192.5,215,181.25,204.75,215,207.75,158,1
191.75,212.25,180.5,206,216.5,208.5,158.5,1
192.75,215,181.5,205.25,213.5,206.5,158.5,1
192,212.5,180.25,205.75,216,208.75,160.25,1
193,214.5,181.25,204.5,214.25,208,158.25,1
191.25,213.25,181.5,205.75,214.25,208,158.5,1
192.5,214.25,181.5,204,214,208.25,159,1
190.75,213,180.75,205,215.5,208.75,159.5,1
193.25,213.75,180.75,205.25,214.5,207.75,160,1
191,213.5,180.75,206.25,215.5,208,157,1
193,214.25,180.75,203.5,214.25,209.25,160,1
191,213.25,181,206.5,216.5,208.25,158.25,1
192.25,213.5,180.75,204.75,213.75,207.75,160,1
191.75,213.25,180.5,205.5,214.75,207.75,159,1
191.5,213.25,180.75,206,214.75,209,160.25,1
191.5,215,183,206.25,215,206.5,158.25,1
193,214.5,180.5,204.75,215,208.75,160.25,1
192,213.75,180.5,205.25,214.5,208,158.25,1
192.75,213.25,180,205.75,214.75,208.25,159.5,1
191.25,214,181.5,205.75,214,207.25,158,1
192.75,214,180.5,204.5,214.5,209.25,160.25,1
191.5,212.5,181,206,215,208.25,158.5,1
191.25,213.25,180.5,206.5,215.5,207.5,159,1
192.75,215,180.75,205,212.75,207,160,1
192,212.75,179.75,204.75,215.25,209.25,159.25,1
191.5,213.5,181.25,207,213.25,207.5,157.5,1
192.5,213,181,205.5,214.75,208,159.25,1
192.75,214.25,180.5,206.25,213,207,158.25,1
191.75,212.75,179.75,206.25,215.5,209.25,159.5,1
191.25,214.25,181.5,206.75,213.75,207.5,159.25,1
191.75,214.25,182,205.5,212.75,207,158,1
192.25,213.25,180.25,204,213.5,209.25,160.75,1
190.75,212.25,181,207,213.5,208.25,159.25,1
192.25,215,181.25,205.5,212.25,207.25,159.75,1
192,214.5,180.5,206,214,209.25,159.75,1
192.25,213,180.25,204.5,214,208.75,159.75,1
190.5,212.5,181.25,206.5,214.25,207.25,158.25,1
193.5,214.75,181,204.75,211.75,206.75,160,1
193,214.25,181,205.25,214.25,208.5,160.5,1
191.25,211.75,180.5,207,214,208.25,159,1
191.5,215.5,182.25,207.75,211.75,206.5,159,1
193.25,214.5,180.25,204,212.75,209,160.75,1
191.5,212.25,180,207,213.75,207.5,159.5,1
192,213.75,181,207,213.25,208,159,1
192.25,215.5,182,205.5,212.5,207,160.25,1
193.75,214.25,180,205.5,213.25,209.5,160,1
191,211.5,181,205.75,213,208.25,159.25,1
192,213.75,181.75,206.75,212,206.75,159.75,1
193.25,215.75,181,205,211.75,209.5,161.25,1
191.5,211.75,180.5,206.5,214,209.75,159.5,1
192,215.25,182.75,206.75,212.75,207.25,159.25,1
192.75,214.5,180.75,205.5,213,208.5,161.25,1
193,214,180.5,206,214,208.75,160.75,1
191.25,213.5,180.75,206.25,214.25,208.75,160,1
193,215.25,182,206.25,212.5,207.25,160.5,1
192.75,214.75,180.75,206,212.5,208.5,161.25,1
192.25,212.75,180.5,205.75,214.25,209.25,161,1
191.25,214.5,182.25,207,212.25,206.75,159.5,1
193.25,214.25,180.5,204.5,212.25,208,161.5,1
192,213.5,180.75,206.75,214.5,208.75,160.75,1
192.5,214.5,180.75,204.5,212.5,208.5,159.75,1
192.25,213.5,181.5,205.5,213.5,208.25,160.75,1
193.25,214.25,181,205.75,212.5,208.25,161,1
192.25,214,180.75,205.5,214,209,161,1
192,214.25,181.75,206.25,213.5,207.5,159.5,1
192.75,214.5,181,203.75,212,208.5,161,1
191.75,212,180.75,205,214.5,209.5,160.25,1
192.5,214.75,181.5,206.75,212,207,160.25,1
192.5,213.5,180.75,205.25,213.25,209,161.25,1
192,214.25,181.5,205,214,207.75,161,1
192.75,213.75,180.25,204.25,213,208.5,160.75,1
191.75,214.5,181.5,204.75,214.5,208.25,160.5,1
192.75,214.5,181,203.75,212.75,207.25,161.25,1
191.25,212.75,180.25,204.5,216,208.75,162,1
192,214.75,181.75,205,212.25,207.75,159.75,1
192.75,214,180.25,203.75,213.5,208.5,161.5,1
192,213.25,181.25,203.5,213.5,208.25,160,1
192.5,213.75,182.25,202.5,212.25,208,162,1
191.75,213.5,180.25,204.25,213.75,208.75,160.75,1
191.25,214,181.25,203,212.25,208.25,162.25,1
192,213,180.5,202,213.25,209,161.75,1
191.25,214,182,203,213.25,208.25,161.5,1
